Frequency(Hz),S21_Magnitude,S21_Phase(rad)
1414686042.8267465,3.8747613863087955e-07,2.584762361966348
1416496898.9089594,3.8696926945878843e-07,2.5847997412432053
1418307754.991172,3.864624002866974e-07,2.584837120520062
1420118611.073385,3.859555311146063e-07,2.5848744997969195
1421929467.155598,3.8544866194251517e-07,2.5849118790737764
1423740323.2378106,3.849417927704241e-07,2.5849492583506337
1425551179.3200235,3.84434923598333e-07,2.584986637627491
1427362035.4022365,3.8392805442624186e-07,2.585024016904348
1429172891.4844494,3.8342118525415074e-07,2.5850613961812052
1430983747.5666623,3.829143160820596e-07,2.585098775458062
1432794603.648875,3.824074469099686e-07,2.5851361547349194
1434605459.731088,3.819005777378775e-07,2.5851735340117763
1436416315.8133008,3.8139370856578636e-07,2.5852109132886336
1438227171.8955135,3.808868393936953e-07,2.585248292565491
1440038027.9777265,3.803799702216042e-07,2.585285671842348
1441848884.0599394,3.798731010495131e-07,2.585323051119205
1443659740.1421523,3.79366231877422e-07,2.585360430396062
1445470596.2243652,3.7885936270533085e-07,2.5853978096729193
1447281452.306578,3.783524935332398e-07,2.5854351889497766
1449092308.3887908,3.7784562436114866e-07,2.5854725682266335
1450903164.4710038,3.7733875518905754e-07,2.585509947503491
1452714020.5532165,3.7683188601696647e-07,2.5855473267803477
1454524876.6354294,3.7632501684487535e-07,2.585584706057205
1456335732.7176423,3.758181476727843e-07,2.5856220853340623
1458146588.7998552,3.7531127850069316e-07,2.5856594646109192
1459957444.8820682,3.7480440932860204e-07,2.5856968438877765
1461768300.9642808,3.7429754015651097e-07,2.5857342231646334
1463579157.0464938,3.7379067098441985e-07,2.5857716024414907
1465390013.1287067,3.732838018123287e-07,2.5858089817183476
1467200869.2109194,3.727769326402377e-07,2.585846360995205
1469011725.2931323,3.722700634681466e-07,2.5858837402720622
1470822581.3753452,3.7176319429605547e-07,2.585921119548919
1472633437.4575582,3.7125632512396434e-07,2.5859584988257764
1474444293.539771,3.707494559518732e-07,2.5859958781026333
1476255149.6219838,3.702425867797822e-07,2.5860332573794906
1478066005.7041967,3.697357176076911e-07,2.586070636656348
1479876861.7864096,3.6922884843559996e-07,2.586108015933205
1481687717.8686223,3.687219792635089e-07,2.586145395210062
1483498573.9508352,3.6821511009141777e-07,2.586182774486919
1485309430.0330482,3.6770824091932665e-07,2.5862201537637763
1487120286.115261,3.6720137174723553e-07,2.5862575330406337
1488931142.197474,3.666945025751444e-07,2.5862949123174905
1490741998.2796867,3.6618763340305334e-07,2.586332291594348
1492552854.3618996,3.656807642309622e-07,2.5863696708712047
1494363710.4441125,3.651738950588711e-07,2.586407050148062
1496174566.5263252,3.646670258867801e-07,2.586444429424919
1497985422.6085382,3.6416015671468896e-07,2.5864818087017762
1499796278.690751,3.6365328754259783e-07,2.5865191879786336
1501607134.772964,3.631464183705067e-07,2.5865565672554904
1503417990.855177,3.626395491984156e-07,2.5865939465323478
1505228846.9373896,3.621326800263246e-07,2.5866313258092046
1507039703.0196025,3.6162581085423345e-07,2.586668705086062
1508850559.1018155,3.6111894168214233e-07,2.5867060843629193
1510661415.1840281,3.6061207251005126e-07,2.586743463639776
1512472271.266241,3.601052033379602e-07,2.5867808429166335
1514283127.348454,3.5959833416586907e-07,2.5868182221934903
1516093983.430667,3.5909146499377795e-07,2.5868556014703477
1517904839.5128798,3.5858459582168683e-07,2.586892980747205
1519715695.5950925,3.5807772664959576e-07,2.586930360024062
1521526551.6773055,3.5757085747750464e-07,2.586967739300919
1523337407.7595184,3.570639883054135e-07,2.587005118577776
1525148263.8417313,3.565571191333224e-07,2.5870424978546334
1526959119.923944,3.560502499612313e-07,2.5870798771314902
1528769976.006157,3.555433807891402e-07,2.5871172564083476
1530580832.0883698,3.550365116170491e-07,2.587154635685205
1532391688.1705828,3.5452964244495796e-07,2.5871920149620617
1534202544.2527957,3.540227732728669e-07,2.587229394238919
1536013400.3350084,3.535159041007758e-07,2.587266773515776
1537824256.4172213,3.530090349286847e-07,2.5873041527926333
1539635112.499434,3.525021657565937e-07,2.5873415320694906
1541445968.581647,3.5199529658450256e-07,2.5873789113463475
1543256824.6638598,3.5148842741241144e-07,2.5874162906232048
1545067680.7460728,3.509815582403203e-07,2.5874536699000616
1546878536.8282857,3.504746890682292e-07,2.587491049176919
1548689392.9104986,3.499678198961381e-07,2.5875284284537763
1550500248.9927113,3.4946095072404706e-07,2.587565807730633
1552311105.0749242,3.4895408155195594e-07,2.5876031870074905
1554121961.157137,3.4844721237986487e-07,2.5876405662843474
1555932817.2393498,3.4794034320777375e-07,2.5876779455612047
1557743673.3215628,3.474334740356826e-07,2.587715324838062
1559554529.4037757,3.469266048635915e-07,2.587752704114919
1561365385.4859886,3.464197356915004e-07,2.587790083391776
1563176241.5682015,3.4591286651940926e-07,2.587827462668633
1564987097.6504142,3.454059973473182e-07,2.5878648419454904
1566797953.7326272,3.4489912817522707e-07,2.5879022212223473
1568608809.8148398,3.4439225900313605e-07,2.5879396004992046
1570419665.8970528,3.4388538983104493e-07,2.587976979776062
1572230521.9792657,3.433785206589538e-07,2.5880143590529188
1574041378.0614786,3.428716514868627e-07,2.588051738329776
1575852234.1436915,3.4236478231477156e-07,2.588089117606633
1577663090.2259045,3.4185791314268044e-07,2.5881264968834903
1579473946.3081172,3.413510439705894e-07,2.5881638761603476
1581284802.39033,3.408441747984983e-07,2.5882012554372045
1583095658.472543,3.403373056264072e-07,2.588238634714062
1584906514.5547557,3.398304364543161e-07,2.5882760139909187
1586717370.6369686,3.3932356728222504e-07,2.588313393267776
1588528226.7191815,3.388166981101339e-07,2.5883507725446333
1590339082.8013945,3.383098289380428e-07,2.58838815182149
1592149938.8836074,3.378029597659517e-07,2.5884255310983475
1593960794.9658203,3.3729609059386056e-07,2.5884629103752044
1595771651.048033,3.367892214217695e-07,2.5885002896520617
1597582507.130246,3.3628235224967837e-07,2.5885376689289186
1599393363.2124586,3.357754830775873e-07,2.588575048205776
1601204219.2946715,3.352686139054962e-07,2.588612427482633
1603015075.3768845,3.3476174473340505e-07,2.58864980675949
1604825931.4590974,3.3425487556131393e-07,2.5886871860363474
1606636787.5413103,3.337480063892228e-07,2.5887245653132043
1608447643.6235232,3.3324113721713174e-07,2.5887619445900616
1610258499.705736,3.3273426804504067e-07,2.588799323866919
1612069355.7879488,3.3222739887294955e-07,2.588836703143776
1613880211.8701615,3.3172052970085853e-07,2.588874082420633
1615691067.9523745,3.312136605287674e-07,2.58891146169749
1617501924.0345874,3.307067913566763e-07,2.5889488409743473
1619312780.1168003,3.3019992218458517e-07,2.5889862202512046
1621123636.1990132,3.2969305301249405e-07,2.5890235995280615
1622934492.2812262,3.291861838404029e-07,2.589060978804919
1624745348.3634388,3.286793146683119e-07,2.5890983580817757
1626556204.4456518,3.281724454962208e-07,2.589135737358633
1628367060.5278645,3.2766557632412967e-07,2.58917311663549
1630177916.6100774,3.271587071520386e-07,2.589210495912347
1631988772.6922903,3.266518379799475e-07,2.5892478751892045
1633799628.7745032,3.2614496880785635e-07,2.5892852544660614
