Frequency(Hz),S21_Magnitude,S21_Phase(rad)
1322332382.6338902,6.4703220400440805e-06,1.693865036199755
1324143238.716103,6.462387375736939e-06,1.6938810649995308
1325954094.798316,6.454452711429797e-06,1.6938970937993065
1327764950.880529,6.446518047122655e-06,1.6939131225990824
1329575806.9627416,6.438583382815515e-06,1.6939291513988581
1331386663.0449545,6.430648718508373e-06,1.693945180198634
1333197519.1271675,6.422714054201232e-06,1.6939612089984097
1335008375.2093801,6.414779389894091e-06,1.6939772377981857
1336819231.291593,6.4068447255869495e-06,1.6939932665979613
1338630087.373806,6.398910061279808e-06,1.6940092953977373
1340440943.456019,6.390975396972666e-06,1.6940253241975132
1342251799.5382318,6.3830407326655244e-06,1.6940413529972889
1344062655.6204445,6.375106068358384e-06,1.6940573817970648
1345873511.7026575,6.367171404051243e-06,1.6940734105968405
1347684367.7848704,6.359236739744101e-06,1.6940894393966164
1349495223.867083,6.35130207543696e-06,1.694105468196392
1351306079.949296,6.3433674111298186e-06,1.694121496996168
1353116936.031509,6.335432746822677e-06,1.6941375257959437
1354927792.1137218,6.327498082515535e-06,1.6941535545957196
1356738648.1959348,6.3195634182083935e-06,1.6941695833954953
1358549504.2781475,6.3116287539012535e-06,1.6941856121952712
1360360360.3603604,6.303694089594111e-06,1.6942016409950469
1362171216.4425733,6.29575942528697e-06,1.6942176697948228
1363982072.524786,6.287824760979829e-06,1.6942336985945985
1365792928.606999,6.279890096672688e-06,1.6942497273943744
1367603784.6892118,6.271955432365546e-06,1.6942657561941503
1369414640.7714248,6.264020768058404e-06,1.694281784993926
1371225496.8536377,6.2560861037512625e-06,1.694297813793702
1373036352.9358504,6.248151439444122e-06,1.6943138425934776
1374847209.0180633,6.240216775136981e-06,1.6943298713932535
1376658065.1002762,6.232282110829839e-06,1.6943459001930292
1378468921.182489,6.224347446522698e-06,1.6943619289928051
1380279777.2647018,6.216412782215557e-06,1.6943779577925808
1382090633.3469148,6.208478117908415e-06,1.6943939865923567
